"Date","Glob_radiation_max","Glob_radiation_mean","Glob_radiation_min","Wind_speed_max","Wind_speed_mean","Wind_speed_min","Wind_gust_max","Wind_gust_mean","Wind_gust_min","Precipitation_mean","Precipitation_sum","Pressure_max","Pressure_mean","Pressure_min","Humidity_max","Humidity_mean","Humidity_min","Temp_1500_max","Temp_1500_mean","Temp_1500_min","Temp_site_max","Temp_site_mean","Temp_site_min","PM10"
"2014-04-13",75,19,0,1.1,0.675,0.3,2.5,2.0125,1.3,0,0,982,981.4625,981,97.7,96.9,95.6,3.2,2.1125,1.8,8.2,7.975,7.6,14.9
"2014-04-14",367,68.75,0,0.9,0.5125,0.2,2.4,1.725,1.1,0,0,982.6,981.9625,981.4,97.2,92.95,81.1,2.4,1.55,1.2,8.3,6.3625,5.2,15
"2014-04-15",233,55.75,0,2.2,1.6,0.8,5.8,4.0625,2.5,0.0375,0.3,980.8,979.1375,977.9,81.8,77.8875,71.3,-1.5,-2.575,-3.3,9.4,7.775,6.7,6.9
"2014-04-16",411,84,0,1.4,0.8375,0.4,3.9,2.35,1.6,0,0,985.6,984.6,983.8,69,61.0875,43.6,-3.2,-4.6,-5.5,8.1,4.2375,2.3,10.8
"2014-04-17",426,74.125,0,1.9,1.3125,0.5,3.7,3.05,2.1,0,0,986.5,985.3625,984.5,63.7,54.75,36.2,-3.9,-4.925,-5.6,9.4,4.85,3.1,15.4
"2014-04-18",403,83.125,0,1.1,0.5625,0.3,2.4,1.725,1,0,0,979.6,977.8375,976.3,85.8,78.9375,64.2,2.9,0.325,-0.8,8.2,4.7875,3,20.8
"2014-04-19",175,33.25,0,3.2,1.4375,0.2,6.7,3.275,1,0,0,973.3,972.7875,972.4,57.8,49.35,42.3,3.2,1.8125,1.2,13,12.3375,11.4,18.1
"2014-04-20",101,18.25,0,2,1.15,0.3,3.9,2.7,1.4,1.0625,8.5,972.9,971.8625,971.3,95.6,93.8875,91.5,2.4,0.85,0.2,11,10.275,9.7,9.2
"2014-04-21",66,11.5,0,0.8,0.575,0.3,2.7,1.9875,1.1,0.025,0.2,974.5,973.825,973.4,94.1,92.625,91.3,2.4,1.9625,1.7,10.3,9.85,9.7,10.9
"2014-04-22",142,28.625,0,1.6,0.7125,0.3,2.7,2.225,1.9,0.3,2.4,977.1,975.525,974.7,97.5,96.6375,93.4,3.8,2.7875,2.3,10.8,10.4125,10.2,11.8
"2014-04-23",148,41.125,0,0.8,0.3625,0.2,2.3,1.6625,1.1,0,0,983,982.3375,981.6,96.4,90.2125,84,5.8,4.875,4.3,11.7,10.875,9.7,16.9
"2014-04-24",154,29.25,0,0.4,0.3125,0.2,2.4,1.65,0.9,0.0125,0.1,980.3,980.025,979.6,93.6,91.0375,87.8,5.6,5.25,5,13.9,12.6125,11.9,19.7
"2014-04-25",356,60.375,0,1.5,0.575,0.1,3.5,1.775,1,0,0,978.6,977.9375,977.7,96.2,93.575,85.4,7,5.4375,4.7,13.1,10.9,9.7,16.1
"2014-04-26",170,35.875,0,1.2,0.725,0.3,2.5,1.8875,1.3,0,0,976.4,976.0125,975.7,90.7,88.6625,82.3,8.1,5.7625,4.9,14.4,13.05,12.4,19.8
"2014-04-27",305,51.75,0,0.7,0.45,0.2,2.7,1.725,1,0,0,974.4,973.25,972.5,91.3,87.7375,81.9,5.9,4.3,3.9,14.7,13.25,12.6,19.9
"2014-04-28",54,12.125,0,1.3,0.425,0.1,2.4,1.35,0.4,0.1875,1.7,970.9,970.0125,969.4,97.7,96.8125,95.6,4.5,4.3,4.1,13.3,12.6375,12.4,19.2
"2014-04-29",242,53.875,0,1.7,0.7,0.2,3.2,2.2,1.1,0.05,0.2,973.2,972.4375,972.1,95.9,93.5,87.1,5.7,4.45,4,14,12.6,12.1,14.8
"2014-04-30",333,62.625,0,1.6,0.825,0.2,2.7,1.975,1.2,0,0,974.8,974.375,974,98,95.5625,90,6.8,4.325,3.3,13,10.875,9.6,20.9
"2014-05-01",425,70.75,0,0.8,0.5875,0.4,2.4,1.8375,1.4,0,0,975.2,974.55,974.2,96.9,94.0625,86.7,7.2,4.875,4,12,10.3125,9.6,29.7
"2014-05-02",475,107.625,0,1.1,0.7375,0.1,2.4,1.7375,0.7,0,0,975.3,974.65,974.3,93.6,89.7125,76.6,7,3.875,2.7,13.1,9.7625,8.1,14.9
"2014-05-03",215,41,0,1,0.5375,0.2,2.3,1.7625,1.3,0,0,974.6,974.275,974,98.2,95.8875,90.5,4.1,3.775,3.2,12.2,10.5875,9.9,10.3
"2014-05-04",208,44,0,2.3,1.925,1.3,4.8,3.55,2.5,0,0,976.6,975.4875,974.8,87.1,75.95,67.9,1.2,0.4125,-0.3,10.3,9,8.3,10.2
"2014-05-05",477,110.875,0,1.5,0.6,0.1,3.5,1.98571428571429,1.1,0,0,985.1,983.75,982.3,82.6,74.175,57.9,0.7,-0.6625,-1.9,10.2,5.975,3.9,18.7
"2014-05-06",465,107.625,0,0.9,0.4375,0.1,2.5,1.4,0.7,0,0,985,984.45,984,88.5,79.2375,62.9,6,3.8625,3.1,11.6,7.5875,5.6,20
"2014-05-07",410,95.25,0,3.1,2.55714285714286,1.8,5.5,4.72857142857143,3,0,0,983,982.0375,981.7,64.9,55.8875,46.9,4.1,3.9,3.6,16,12.95,11.8,16.6
"2014-05-08",377,71.625,0,1,0.4875,0.2,2.5,1.9625,1.2,0,0,984.1,982.8125,982.1,96.3,92.175,82.8,4.9,2.975,2.3,13.1,11.2875,10.7,10.2
"2014-05-09",477,107.125,0,1.3,0.6125,0.2,2.7,2,1.4,0,0,983,982.65,982.4,91.9,84.7875,71.4,9.7,6.3,5,14.3,10.65,8.6,17.1
"2014-05-10",464,105.375,0,1.8,0.8125,0.3,3.6,2.1875,1,0,0,982.2,981.3875,980.4,83.7,76.6125,62.7,10.7,7.5875,6.4,16.8,13.0875,11.3,14.5
"2014-05-11",288,56,0,2.2,1.2125,0.3,4.6,2.7375,1.3,0,0,977.2,976.175,975.6,81.7,75.75,66.8,7.1,6.25,5.5,16.8,14.875,13.3,13.7
"2014-05-13",74,15.875,0,3.5,2.2125,0.6,6.1,4.5125,2.1,1.2125,9.7,979.5,978.375,977.7,93.4,88.875,75,1.2,0.275,-0.3,11.2,9.3625,7.6,7.6
"2014-05-14",441,78.375,0,1.3,0.8,0.5,2.8,2.3,1.9,0,0,980.5,979.8875,979.5,99.3,97.0875,88.2,0.7,0.425,0.2,8.1,6.7375,6.3,6.6
"2014-05-15",283,63.75,0,5.2,3.3875,1.8,13.5,8.2625,3.7,0,0,982.4,981.8125,981.4,39.1,35.4125,32.4,2.4,0.25,-0.8,14.1,12.1625,11.3,7.8
"2014-05-16",182,43.125,0,4.7,3.25,1,11.4,9.05,6.2,0,0,978.5,977.025,976.1,46.8,41.4,37.9,0.9,0.1,-0.3,15.5,14.3875,13.7,8.2
"2014-05-17",235,50.375,0,1.8,1.0375,0.2,6,2.9125,1.7,0,0,980.8,979.9625,979.4,80.5,69.0625,52,1.7,1.3875,1.1,11.9,10.725,9.4,10.4
"2014-05-18",156,32.5,0,3.2,2.4625,1.7,6.6,5.1125,3.1,0.1,0.8,981,980.6125,980.4,86.1,82.35,76.6,2.8,2.4,1.8,12.8,12.2125,11.7,10
"2014-05-19",508,106.125,0,2.5,1.7125,1,6.8,4.325,2.4,0,0,982,981.925,981.9,83.8,76.25,65.5,4.3,2.875,2.1,16,12.1,10.2,13.5
"2014-05-20",519,128,0,3.2,1.775,0.7,8,4.4,2,0,0,982.9,982.3125,982,83.7,73.7,54.1,5.6,4.2375,3.5,17.6,14.2,12,13.8
"2014-05-21",493,120.875,0,1.8,1.0125,0.7,3.8,2.4875,1.8,0,0,984.6,984.1375,983.8,87.8,78.55,66.3,7.9,6.85,6.3,16.8,13.225,11.1,24.8
"2014-05-22",447,108,0,1.5,0.6375,0.2,3.2,1.9125,1.1,0,0,982.6,982.375,982.1,89.7,80.65,71,11.2,8.8125,7.6,17.9,14.2875,12.3,25.5
"2014-05-23",434,108.375,0,1.4,0.725,0.2,2.5,2.05,0.9,0,0,979.7,979.0125,978.6,84,75.825,67.2,11,10.0625,9.1,19.7,16.3625,14.3,33.8
"2014-05-24",509,118.375,0,1.2,0.8375,0.4,2.6,2.175,1.5,0,0,979.2,978.8375,978.4,92.3,83.95,66.9,8.6,7.725,7.3,19.5,16.1125,14.3,28.1
"2014-05-25",341,84.75,0,1.5,0.525,0.1,2.9,1.75,1.1,0,0,984.5,983.5,982.4,83.8,75.7375,63.5,10.9,9.0625,8.3,16.7,14.175,12.6,23.5
"2014-05-26",434,102.875,0,1.9,0.7875,0.1,3.6,2.175,0.8,0,0,981.6,980.8125,980.5,89.1,82.4125,72.4,10.4,9.05,8.3,19.3,16.1625,14.4,14.3
"2014-05-27",325,85.625,0,2.4,0.95,0.2,5.4,3.5,1.8,0,0,977,976.2125,975.7,93.6,83.6875,65.5,6.7,6.1375,5,17.8,15.05,13.4,11.9
"2014-05-28",164.7,36.975,0,1.5,0.65,0.2,5.4,2.3625,1.1,0,0,975.7,975.0875,974.6,87.1,82.4,76,4.8,4.35,3.9,14.8,13.125,12,10.6
"2014-05-29",282,61.5,0,1.4,0.8375,0.3,2.9,2.025,1.1,0,0,976.7,976.25,976.1,97.1,93.7125,85.9,6.8,4.9125,4.3,15.3,13.6625,13.1,9.7
"2014-05-30",181,36.625,0,1.5,0.875,0.3,2.8,2.25,1.4,0,0,978.9,978.2375,977.8,95.9,94.3875,89.1,5.3,5.0125,4.8,14.1,12.975,12.4,8.6
"2014-05-31",587,117.25,0,1.3,0.85,0.4,2.9,2.2,1.4,0,0,983.2,982.8,982.5,92.4,81.9625,66.7,3.3,1.1375,0.3,13,9.9125,7.8,10
"2014-06-01",175,53.875,0,3.4,1.1875,0.7,7.8,2.925,1.7,0.025,0.2,982.6,982.3875,982.1,87.3,82.1,61.8,4.8,2.8625,2.3,14.1,11.0625,9.8,12.2
"2014-06-02",520,131,0,1.4,0.8125,0.3,2.5,1.9875,0.9,0,0,983.6,983.325,983.1,92,83.8125,70.7,5.7,4.7375,3.9,14.2,11.1125,9.4,16
"2014-06-03",522,97.875,0,0.9,0.2375,0,2.9,1.0875,0,0,0,981.4,981.175,981,97.9,93.0625,76,8.6,6.075,5.3,15.2,11.375,10,13.5
"2014-06-04",424,82.75,0,0.5,0.325,0.2,2.6,1.8,1,0,0,979.3,979.0375,978.6,96.9,92.2875,79.6,9.6,4.8,3.2,13.8,11.5375,10.2,17
"2014-06-05",126,27.625,0,0.9,0.6125,0.2,2.7,1.8375,1,0.1875,1.5,979.7,977.9,976.8,95.8,91.4,86.1,7.1,6.6625,6.2,15.1,14.55,14.1,17.4
"2014-06-06",515,109.75,0,1.1,0.7125,0.3,2.6,2.1875,1.6,0,0,985.5,984.5875,983.9,96.3,89.3875,74.5,12.4,8.7375,6.7,18.2,14.7875,13.3,17.6
"2014-06-07",507,129.875,0,1,0.4625,0.1,2.1,1.5125,0.6,0,0,984.6,984.2875,984,91.7,83.3,66.9,13,10.925,10.3,19.6,16.25,14.3,19.9
"2014-06-08",521,132.875,0,0.7,0.3875,0,2.6,1.4375,0.6,0,0,986.9,985.95,985.2,88.5,79.65,64.3,16,13.9125,13.2,21.6,17.7,15.4,21.2
"2014-06-09",509,131,0,0.9,0.325,0.1,2.6,1.4625,0.9,0,0,986.8,986.65,986.5,89.5,80.65,67.9,15.9,13.5375,12.6,23.5,19.6125,17.5,24.8
"2014-06-10",517,134.375,0,0.6,0.3375,0,2.6,1.375,0,0,0,985.9,985.8125,985.7,87.9,77.8875,61.3,16.6,13.55,12.5,23.9,19.5,17.1,27.3
"2014-06-11",537,137.375,0,0,0,0,1,0.125,0,0,0,985.9,985.275,984.7,87.5,77.4375,62.6,17.7,14.7125,13.9,23.2,19.5125,17.3,30.8
"2014-06-12",490,125.125,0,0.6,0.2125,0,2.2,1.325,0.7,0,0,986.1,985.9,985.7,79.2,71.6375,53.2,17.4,16.0625,14.9,25.3,20.575,18.4,32.3
"2014-06-17",336,86.625,0,0.9,0.7,0.5,2.4,2.025,1.5,0,0,980.7,980.425,980.3,84.3,79.275,69.6,7.5,5.5125,4.9,17.6,15.85,15.1,23
"2014-06-18",474,112.125,0,0.9,0.5625,0,2.6,1.8625,1,0,0,982,981.4125,980.9,86.4,77.125,64.7,8.7,6.85,6.4,17,14.1875,12.5,31.2
"2014-06-19",513,130.125,0,1.2,0.625,0.4,2.7,1.8125,0.9,0,0,981.4,981.1125,980.8,88.8,81.3,64.5,11,8.05,7.2,18.1,13.8125,11.7,27.1
"2014-06-20",136,35.375,0,1.2,0.9125,0.5,3,2.2125,1.3,0,0,979.1,978.4875,978.1,90.5,84.7125,76.8,9.7,8.525,8,16.3,14.675,13.5,17.6
"2014-06-21",566,105.875,0,1.4,0.9125,0.6,2.6,2.3375,2,0,0,982.8,982.1,981.4,98.1,93.75,81.3,7.3,4.9125,4,15.4,12.8125,11.6,6.5
"2014-06-22",483,132.625,0,0.9,0.725,0.3,2.6,1.8375,0.9,0,0,983.9,983.1125,982.4,86.5,76.4875,62.1,10,8.725,8.1,17.8,14.125,11.9,19.8
"2014-06-23",438.3,116.4,0,2.4,1.3625,0.9,5.3,3.1125,1.7,0,0.2,984.8,984.425,984.1,81.7,74.7,62.2,12.2,10.525,9.3,22.4,19.3375,17.6,18.9
"2014-07-04",502,128.125,0,1,0.6375,0.3,2.3,1.6375,1.2,0,0,989.9,989.275,988.6,92.8,84.575,69.8,11.9,9.6,8.9,18.5,15.0125,13.1,16.9
"2014-07-05",454,110.25,0,1.1,0.675,0.2,2.8,1.825,1.1,0,0,979.5,978.475,977.8,89.3,82.725,68.5,12.3,11.8375,11.4,20.7,17.2875,15.8,19.8
"2014-07-06",497,124.625,0,0.8,0.4125,0.2,2,1.325,0.7,0,0,981.7,980.8125,980.2,89.6,80.7125,67.9,13.9,11.7625,10.7,22,18.325,16.2,19.1
"2014-07-07",490,123.375,0,1.2,0.7125,0.3,2.8,1.7,1,0,0.7,981,980.45,980,90.1,84.575,71.3,15.1,13.05,12.2,23.3,19.175,17.2,19.9
"2014-07-08",181.7,34.975,0,3.2,1.1375,0.5,9.6,3.1625,1.6,0.4625,3,978.5,976.775,975.5,94.5,87.6,70.1,12.1,11.4875,10.7,21.9,19.475,18.6,9
"2014-07-09",162,33.875,0,2.9,1.075,0.2,6.5,2.625,1,0.975,8.5,971.8,971.1125,970.6,95,90.9,80.1,7.1,6.15,5.2,16.4,15.375,14.2,4.8
"2014-07-10",53,13.125,0,2.3,1.7,1.1,4.3,3.1625,2.1,0.9,6.5,973.5,972.4125,971.9,96,94.575,92.8,5.6,5.3,5.1,14.6,14.075,13.7,4.6
"2014-07-11",302,61.5,0,1.1,0.6125,0.3,2.7,1.7875,1.4,0,0,973.9,973.575,973.4,95.4,92.2125,83.5,7.4,6.0875,5.5,14.8,13.2125,12.6,12.4
"2014-07-12",493,110.25,0,1.3,0.825,0.3,3,2.1,1.3,0,0,976,975.1875,974.8,95.8,90.1875,77.3,10.8,9.375,8.6,18.7,15.9,14.4,13.1
"2014-07-13",131,28.25,0,1.1,0.6625,0.3,2.5,1.9,1.3,0.0375,0.3,978.3,978.0625,977.8,95.1,93.675,90.9,8.9,8.25,7.8,16.1,15.2125,14.7,9.4
"2014-07-14",193,47.625,0,1.6,0.675,0.1,3.3,1.95,0.9,0.05,0.4,979.2,978.3875,977.8,93.7,91.4375,88,11.1,9.375,8.5,17.7,16.425,15.7,13.3
"2014-07-15",215,55.5,0,1.1,0.525,0.1,2.2,1.4875,0.7,0,0,983.8,982.6875,981.8,98.3,96.0125,89.6,12,10.8375,10.3,17.3,15.975,15.4,13.2
"2014-07-16",473,113.75,0,0.8,0.4125,0.1,1.8,1.275,0.6,0,0,985.2,984.8375,984.5,94.8,87.85,72.6,14,12.425,12,21.6,17.7875,15.9,17.3
"2014-07-17",346,75.25,0,1.3,0.6875,0.4,3,2.0875,1.2,0,0,985.7,985.0875,984.6,90.2,82.1875,73.6,13.1,12.4125,11.8,21.2,19.65,18.1,21.8
"2014-07-18",445,91,0,1.2,0.7125,0.2,2.9,1.95,0.9,0,0,985.2,984.8375,984.5,98.1,92.4125,82.6,14.1,12.45,11.6,19.8,17.1125,15.6,24.5
"2014-07-19",454,107.125,0,1.1,0.3,0,2.8,1.3375,0.3,0,0,984.3,984.075,983.8,92,85.0625,72,14.4,12.8,12.2,22,18.6625,16.8,27.6
"2014-07-20",440,102.375,0,0.9,0.5125,0.3,2.4,1.4375,1,0,0,981.7,981.325,980.9,92.9,85.425,71.2,15.5,14.3875,14,22.6,19.9125,18.4,22
"2014-07-21",178,35.25,0,4,1.15,0.3,10.5,3,1,0.4125,3.3,977.5,976.5125,975.7,87.7,75.6875,66.2,15,14.4125,12.8,21.7,20.35,18.4,17
"2014-07-22",226,43.5,0,2,1.275,0.9,3.6,2.55,2.1,0,0.6,975.1,974.4625,973.9,96.6,94.2,88.3,12.8,10.4375,9,16.7,15.5625,14.8,13
"2014-07-23",265,41.25,0,0.9,0.5875,0.3,2.2,1.65,1,0.325,2,976.8,976.6375,976.3,97.7,96.6625,91.8,11.1,10.5375,10.1,19,17.9375,17.5,13.1
"2014-07-24",381,65,0,0.9,0.5125,0.2,2.4,1.6625,0.9,0,0,978.1,977.75,977.6,99.1,96.7375,89.1,12.9,10.3125,9.6,16.6,15.0875,14.4,15.8
"2014-07-25",91,22.75,0,1,0.5875,0.3,2.2,1.5875,1.1,0,0,979.5,978.5125,977.9,85.8,82.6625,80.5,13,11.3,10.8,18.9,18.5,18,19.7
"2014-07-26",437,81.125,0,1.1,0.575,0.2,2.4,1.7625,0.9,0,0,979.9,979.4875,979.1,89.7,85.9125,74.8,12,10.8625,10,21.4,19.25,18.4,15.4
"2014-07-27",96,18.75,0,1.2,0.675,0.3,2.6,1.7625,1,0.1,0.8,978.6,978.1375,977.8,97.1,94.9375,92.2,11,10.3625,10,17.5,16.9125,16.6,14.7
"2014-07-28",67,13.125,0,1,0.6375,0.2,2.6,1.7375,1.2,0.1625,1.3,978.2,977.875,977.5,96.6,95.8,94.7,11.2,11,10.7,18.2,17.7125,17.4,17.5
"2014-07-29",470,90.375,0,0.9,0.2375,0,1.9,1.225,0.8,0,0,975.4,975.125,974.9,97.1,93.1875,79.3,11.2,10.825,10.5,21.7,18.7625,17.4,12.6
"2014-07-30",34,6,0,2.7,1.2625,0.1,8.3,3.475,1,2.0375,16.3,973.7,971.925,970.2,98.1,96.7125,95.4,10.8,10.0375,9.3,18.1,17.625,17.2,10.9
"2014-07-31",66,21.75,0,1,0.525,0.3,2,1.5,1.2,0.025,0.2,975.3,974.35,973.6,97.8,95.7875,92.4,11.5,10.7625,10.1,17.6,16.95,16.5,17.4
"2014-08-01",176,33,0,0.8,0.3,0,2.4,1.325,0.2,0,0,977.6,977.5,977.3,98.6,96.15,92.3,13.3,11.325,10.5,19.5,18.525,17.9,13.4
"2014-08-02",282,63.625,0,0.8,0.3125,0,1.7,1.15,0.3,0,0,977.7,977.45,977.2,97.6,93.4,86.2,14.4,11.2125,10.3,20.5,18.925,17.8,18.6
"2014-08-03",231,50.125,0,1.3,0.5625,0.1,2.3,1.675,0.9,0,0,978.7,977.9125,977.4,99.3,95.7125,92.7,13.3,12.2125,11.7,19.5,18.5375,17.7,14.3
"2014-08-04",428,95.5,0,2.4,0.9625,0.3,4.8,2.1375,1.2,0,5.5,980,979.0375,978.4,93.3,87.1625,78.7,14.3,11.575,10.5,20,17.875,16.2,17.6
"2014-08-05",230.7,39.7625,0,5.1,2.0375,0.2,13.4,5.3125,1,4.6875,32,981.5,981.1875,980.8,94.7,93.1,90.5,11.3,9.95,9.1,18.5,16.925,16.3,7.4
"2014-08-06",98,17.75,0,1.1,0.8875,0.5,2.6,2.2125,2,0,0,980.7,980.2125,979.8,98.2,96.375,92.9,10.3,9.65,9,16.8,16.0625,15.5,11.2
"2014-08-07",433,93.5,0,0.8,0.5125,0.3,2.1,1.5125,0.9,0,0,980.5,980.225,980,95.2,90.3625,80.3,12.4,10.0875,9.5,19,16.7,15.3,18.8
"2014-08-08",407,80.375,0,1.6,0.375,0.1,2.5,1.175,0.7,0,0,981.9,981.45,981.2,96.1,92.275,87.2,14.4,10.8125,9.9,18,16.6375,15.6,18
"2014-08-09",398,86.75,0,0.6,0.4125,0.2,1.8,1.375,0.9,0,0,980.7,980.4875,980.3,92.5,87.9,80.2,12.9,11.7,11,19.8,17.7125,16.5,18.6
"2014-08-10",397,85.25,0,1.6,0.65,0.3,3.3,1.7375,1.1,0,0,981.5,981.3625,981.1,88.8,83.1875,77.9,13.6,12.1375,11.6,22.4,20.425,19.2,16.3
"2014-08-11",371,75.5,0,2.6,1.9125,1.1,5.3,4.225,2.4,0,0,979,978.7,978.3,79.7,75.475,66.8,14.8,13.5375,13,23.8,21.85,21.1,20.1
"2014-08-12",396,65.625,0,1.8,1.1875,0.6,4,2.9375,2.3,0,5.1,980.6,980.1375,979.4,81.1,78.05,72.1,12.2,11.7125,11.2,22.1,21.0375,20.3,10
"2014-08-13",102.8,20.025,0,1.8,1.2,0.7,4.6,2.6875,1.6,0.725,0.7,978.6,977.925,977.3,94.4,91.3125,84.6,13,12.0625,11.3,18.2,17.1,16.6,16.1
"2014-08-14",13,3.5,0,4.1,1.6125,0.7,8,3.7875,1.5,1.9875,15.9,976.1,974.1875,973.3,98,96.75,94.3,11.1,10.475,9.2,19.6,18.625,16.3,5.4
"2014-08-15",75,15.25,0,1.7,0.9625,0.6,3,2.1625,1.7,0.0625,0.5,980.6,980.3,980.1,96.2,94.925,92,7.1,6.475,6.2,14.6,13.825,13.4,8.7
"2014-08-16",268,58.5,0,1.3,0.7,0,2.7,1.8625,0.6,0,0,982.6,981.8375,981,97.6,94.3375,88,8.9,6.025,4.9,14.6,13.8,12.9,9.3
"2014-08-17",360,56.875,0,0.9,0.625,0.3,2.4,1.8125,1.5,0,0,985.2,984.4375,983.9,97.8,95.325,87.2,7.4,5.075,4,13.9,12.8,12.3,9.7
"2014-08-18",396,82.25,0,0.9,0.5875,0.3,2.1,1.5625,1.1,0,0,980.6,980.375,980.3,95,90.975,83.2,8.8,7.5125,6.9,14.5,12.45,11.2,12.5
"2014-08-19",365,79.5,0,1.1,0.7375,0.4,2.3,1.8625,1.3,0,0,979.5,978.8125,978.4,93.9,87.9,79.1,9.2,8.725,8.3,17.2,14.8375,13.2,17.1
"2014-08-20",229,39.375,0,1.2,0.6375,0.2,2.6,1.6,0.9,0,7.2,980.5,979.8875,979.5,95.7,93.575,87.8,10.5,8.625,8.2,16.8,15.625,15.1,17.2
"2014-08-22",98,20.375,0,1.7,1,0.3,3,2.1,1.2,0.025,0.2,982.9,982.5375,982.2,92.3,89.9625,85.3,8.9,6.6875,5,15.2,14.6125,14.3,14.1
"2014-08-23",47,13.375,0,1.1,0.725,0.1,2.3,1.7375,1,0,1,981.4,980.825,980.4,96.9,94.45,91.9,9,8.3625,7.9,16.3,15.5625,15.1,12.7
"2014-08-24",168,40.375,0,1.4,0.8875,0.1,3.2,2.3,1.5,0.125,0,981,980,979.1,98.2,95.9125,89.7,7.6,6.275,5.7,15.3,14.475,13.8,7.8
"2014-08-25",163,27,0,1.8,1.25,0.6,3,2.325,1.6,0,0,986.1,985.725,985.5,96.7,94.85,89.1,3.9,3.4125,2.8,14.1,13.4375,13.2,10.2
"2014-08-26",48,12,0,1.1,0.7625,0.3,2.2,1.7375,1.1,0,0.3,980.2,978.35,977,92.3,91.0375,88.7,8.7,7.5875,6.6,14.6,13.675,13.3,16.1
"2014-08-27",101.8,24.55,0,1.4,0.85,0.6,2.4,1.95,1.5,0.8375,6.4,975.1,974.5625,974.2,98.3,97.4,94.3,10.5,10,9.5,17.6,16.65,16.4,10.4
"2014-08-28",456.7,85.7625,0,1.8,1.325,0.9,3.6,2.6375,1.9,0,0,986,985.4,984.8,92.1,89.475,83.9,7.8,6.4375,4.9,15.4,14.0125,13.5,12.4
"2014-08-29",372,67.875,0,1.2,0.425,0.1,2.4,1.2625,0.8,0,0,986.2,985.8375,985.5,96.4,94.6375,91.6,11.5,8.75,7.2,13.1,11.8375,10.9,20.6
"2014-08-30",216,49.625,0,0.9,0.3125,0,1.7,0.9625,0.3,0,0,984.2,984.025,983.8,97.8,95.25,91.5,12.4,10.7,9.3,14.6,13.5375,12.4,23
"2014-08-31",223,44.75,0,1,0.425,0.2,2.4,1.25,0.9,0,11.8,982.7,981.8625,981.4,92.2,90.65,86.8,10.3,9.325,9,17,15.725,15.1,26.5
"2014-09-01",31.8,6.8,0,4.2,2.0875,0.4,8.5,5.45,1.8,3.6375,17.3,975.4,974.8625,974.5,94,89.15,82.2,6,5.1375,4.6,13.9,12.0875,11.2,5.4
"2014-09-02",48,8.625,0,0.5,0.3125,0.1,1.6,1.2125,1,0.3625,2.9,978.7,977.525,976.9,95.7,94.025,91.6,9.3,8.0875,6.2,13.5,13.15,12.8,10.4
"2014-09-03",176,29.875,0,0.5,0.325,0,1.7,1.2125,0.1,0.375,3,980.3,979.8625,979.6,97.9,96.8,95,10.2,8.8,8.2,14.1,13.0875,12.7,16.2
"2014-09-04",165,26.75,0,1.1,0.625,0.4,2.4,1.75,1,0.0375,0.3,980.5,980.1375,980,95.3,91.775,86.4,10.2,10.0375,9.8,18.3,16.775,16.3,33
"2014-09-05",225,37.25,0,1.7,0.8,0.2,3.4,2,1,0,0,981.4,980.8375,980.5,97.8,96.275,92.5,10.5,9.6625,9.3,17.8,16.6,15.9,31.9
"2014-09-06",86,17.875,0,1.4,0.5625,0.1,3.1,1.4875,0.5,0,0,978.4,978.075,977.8,96.8,94.975,90.4,9.8,9.6375,9.3,17.5,16.5375,16.1,18.2
"2014-09-07",309,44.625,0,1.1,0.3125,0,2.4,1.2125,0,0,0,980.9,980.2,979.8,98.1,95.1375,90.8,9.2,7.5625,6.9,15.8,14.6875,13.6,26.2
"2014-09-08",104,20.375,0,1.1,0.475,0,2.1,1.3125,0.5,0,0,983.4,982.45,982,99,97.4125,95.9,10.4,8.6375,8.1,14,13.675,13.4,30
"2014-09-09",140,23,0,0.3,0.175,0,1.6,0.95,0,0,0,982.8,982.3625,982.1,99.2,97.7125,95.9,13.2,11.7,11.2,15.6,14.975,14.7,23
"2014-09-10",82,12.625,0,2.4,0.8125,0.1,4.3,2.2,0.6,0.35,2.9,981,980.25,979.7,96.3,94.35,91,10.1,9.2375,8.7,17.2,16.7875,16.6,13.6
"2014-09-11",35,6.125,0,0.7,0.425,0.1,1.9,1.375,0.7,1.0875,8.6,978.4,977.25,976.7,98.3,97.65,96.9,7,6.5375,6.1,15.3,15.025,14.8,10.4
"2014-09-12",39,8.375,0,1,0.625,0.3,3.2,1.875,1,0,5.8,977.7,976.7375,976.4,97.8,95.65,93.2,5.2,4.7625,4.2,12.4,11.8875,11.7,12.2
"2014-09-13",149,23.625,0,2.8,1.5625,0.9,6.6,3.725,2,3.2,19.8,979.2,978.1125,977.2,97.3,96.75,96.1,4.4,3.85,3.2,12.5,11.9,11.6,7.9
"2014-09-14",153,24.75,0,0.7,0.4375,0.3,2.1,1.4875,1.3,0,0,982.6,981.8875,981.5,98.4,96.7375,91.9,7.4,5.9125,5.4,13.3,12.675,12.4,13.5
"2014-09-15",108,18.625,0,0.6,0.2875,0,2,1.3375,0.5,0,0,982.4,981.8,981.4,99,98.0375,96.2,8.4,7.2375,6.5,13.2,12.875,12.6,16.1
"2014-09-16",91,14.875,0,1.4,0.625,0.2,2.7,1.5375,1,0,0,983.3,982.6625,982.4,98.9,97.65,95.2,8.9,7.475,6.4,14.5,13.7375,13.4,14
